wavelength,flam,flam_err
5.155910642527758,2.439320413594661e-19,2.278581507125992e-21
5.163230721894006,2.279317457828305e-19,2.06452955986763e-21
5.170539248698856,2.3667022535674355e-19,2.1596923970451617e-21
5.17783627254993,2.2113900040441317e-19,2.214494936059228e-21
5.185121842027414,2.1285255480953795e-19,2.1601505207695066e-21
5.192396002673883,2.0804593224719337e-19,2.0408340041213682e-21
5.1996588035207605,1.9329170456781783e-19,1.9476256727444912e-21
5.206910291398266,1.9984798765716915e-19,1.9149259201167244e-21
5.214150511766128,1.9917898651473467e-19,2.0066580390366705e-21
5.221379510935725,2.0338836614987341e-19,1.9183095201161983e-21
5.2285973365346425,2.0510242188891385e-19,2.1735500988918666e-21
5.2358040329334,2.1382874702097461e-19,2.2052814690395285e-21
5.242999644219232,2.0475795796108744e-19,1.944053295444018e-21
5.25018421868726,2.0777114363521128e-19,1.949058587345535e-21
5.257357799046881,2.1524983218367805e-19,2.296069043851208e-21
5.264520428811609,2.2028484064883566e-19,2.090056895670064e-21
5.271672154186846,2.183461631027133e-19,2.31789297538435e-21
5.278813018601589,2.241634217476976e-19,2.3331068016673238e-21
5.285943063945035,2.307914336815615e-19,2.1788339975462073e-21
5.293062334172657,2.238942104567157e-19,2.234385608318775e-21
5.300170873845326,2.2780978800327007e-19,2.6717653084055855e-21
5.307268723521944,2.1745676159826764e-19,2.109311539666604e-21
5.314355925776447,2.2786153611517874e-19,2.209440429774883e-21
5.3214325242020815,2.1639276516922076e-19,2.6282422469491334e-21
5.32849855981476,2.1501818227450362e-19,2.2564168292634674e-21
